1,0.6392028341,0.6392028341
2,0.1613840102,0.8005868443
3,0.06827783204,0.8688646763
4,0.03650450616,0.9053691825
5,0.02227757283,0.9276467553
6,0.01480394778,0.9424507031
7,0.01043497888,0.952885682
8,0.007710429613,0.9605961116
9,0.005865541193,0.9664616528
10,0.004598325806,0.9710599786
11,0.003683711391,0.97474369
12,0.002989168702,0.9777328587
13,0.002487419478,0.9802202782
14,0.00207705039,0.9822973286
15,0.001755671032,0.9840529996
16,0.001503052401,0.985556052
17,0.001298884185,0.9868549362
18,0.001127352313,0.9879822885
19,0.000988586874,0.9889708754
20,0.0008683430072,0.9898392184
21,0.0007651246767,0.9906043431
22,0.0006835826021,0.9912879257
23,0.000610724039,0.9918986497
24,0.0005482645498,0.9924469142
25,0.0004930982346,0.9929400125
26,0.0004459487191,0.9933859612
27,0.0004053687517,0.9937913299
28,0.000369959864,0.9941612898
29,0.0003382585429,0.9944995484
30,0.0003077930775,0.9948073414
31,0.0002840760337,0.9950914175
32,0.0002600012424,0.9953514187
33,0.0002416097604,0.9955930285
34,0.0002232670622,0.9958162955
35,0.0002067049717,0.9960230005
36,0.0001900697055,0.9962130702
37,0.0001771826591,0.9963902529
38,0.0001655395989,0.9965557925
39,0.0001535550523,0.9967093475
40,0.0001420095597,0.9968513571
41,0.0001340496742,0.9969854068
42,0.0001266426716,0.9971120494
43,0.0001185852186,0.9972306346
44,0.0001131214361,0.9973437561
45,0.0001052103345,0.9974489664
46,0.00009824238575,0.9975472088
47,0.00009412015703,0.997641329
48,0.00008774574419,0.9977290747
49,0.0000837454749,0.9978128202
50,0.00007898905715,0.9978918092
51,0.00007497252661,0.9979667818
52,0.00007157392384,0.9980383557
53,0.00006855746062,0.9981069131
54,0.00006410187613,0.998171015
55,0.00005997151678,0.9982309865
56,0.00005674365722,0.9982877302
57,0.00005422316234,0.9983419534
58,0.00005354832016,0.9983955017
59,0.00005011719488,0.9984456189
60,0.00004791379452,0.9984935327
61,0.00004619010125,0.9985397228
62,0.00004324681369,0.9985829696
63,0.00004222235448,0.9986251919
64,0.0000393034588,0.9986644954
65,0.00003800255822,0.998702498
66,0.00003689679273,0.9987393947
67,0.00003556336963,0.9987749581
68,0.00003432751408,0.9988092856
69,0.00003241681635,0.9988417024
70,0.00003082321314,0.9988725257
71,0.00003034350605,0.9989028692
72,0.00002861981278,0.998931489
73,0.00002758722294,0.9989590762
74,0.00002587979093,0.998984956
75,0.00002565213333,0.9990106081
76,0.00002411544452,0.9990347236
77,0.00002327798977,0.9990580016
78,0.00002276576017,0.9990807673
79,0.00002083067055,0.999101598
80,0.00002086319307,0.9991224612
81,0.00002061927421,0.9991430805
82,0.00001954603123,0.9991626265
83,0.0000197086438,0.9991823351
84,0.00001794429739,0.9992002794
85,0.00001767598664,0.9992179554
